model,forecast_date,target,target_end_date,location_name,point,quantile_0.025,quantile_0.25,quantile_0.75,quantile_0.975
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,Maine,9,0,5,18,40
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,Maryland,92,30,65,141,253
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,Massachusetts,55,26,40,97,158
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,Michigan,136,38,125,183,264
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,Minnesota,32,10,17,41,61
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,Mississippi,46,7,30,62,106
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,Missouri,62,19,42,88,148
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,Montana,9,1,6,14,26
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,National,3901,1813,2943,5296,8863
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,Nebraska,14,3,9,19,36
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,Nevada,24,6,15,36,66
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,New Hampshire,9,0,6,17,35
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,New Jersey,139,63,110,181,290
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,New Mexico,10,4,9,14,21
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,New York,391,226,307,557,926
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,North Carolina,126,50,86,171,276
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,North Dakota,2,0,0,5,28
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,Ohio,75,21,43,119,250
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,Oklahoma,88,41,67,113,170
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,Oregon,22,4,13,33,62
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,Pennsylvania,111,68,89,188,363
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,Rhode Island,9,2,5,12,21
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,South Carolina,64,30,50,83,127
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,South Dakota,7,0,3,12,28
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,Tennessee,66,24,48,90,142
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,Texas,589,247,436,790,1235
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,Utah,26,7,17,40,67
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,Vermont,4,0,1,9,19
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,Virginia,93,66,84,111,133
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,Washington,29,16,21,35,56
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,West Virginia,11,2,6,18,31
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,Wisconsin,44,15,31,60,101
MOBS,2021-03-01,20 day ahead inc hosp,2021-03-21,Wyoming,3,0,1,6,16
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,Alabama,9,6,7,10,12
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,Alaska,3,2,2,4,4
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,Arizona,50,39,45,54,62
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,Arkansas,16,11,14,17,21
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,California,255,206,235,272,309
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,Delaware,4,2,3,5,6
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,Idaho,3,2,2,3,4
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,Illinois,80,72,76,83,88
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,Iowa,16,11,14,18,22
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,Maine,5,3,4,6,7
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,Maryland,59,47,54,63,72
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,Michigan,43,35,40,47,53
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,Mississippi,46,35,41,50,59
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,Missouri,30,27,29,32,34
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,Montana,2,1,1,3,3
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,New Hampshire,2,1,2,3,4
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,New Jersey,122,100,114,131,148
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,New Mexico,5,4,4,6,7
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,North Carolina,45,33,40,49,60
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,North Dakota,1,0,0,1,1
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,Oregon,14,10,12,15,18
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,Rhode Island,9,7,8,10,11
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,South Dakota,6,5,6,7,8
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,Tennessee,75,68,72,78,83
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,Vermont,1,0,0,1,2
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,Virginia,93,71,84,101,119
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,Washington,12,9,11,14,16
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,West Virginia,18,14,16,20,22
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,Wisconsin,19,15,17,21,24
UCLA,2021-02-28,21 day ahead inc hosp,2021-03-21,Wyoming,0,0,0,1,1
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Alabama,60,47,52,69,76
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Alaska,4,3,3,5,6
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Arizona,62,44,52,74,102
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Arkansas,23,18,20,25,28
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,California,241,224,234,250,306
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Colorado,75,65,70,81,99
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Connecticut,51,39,47,59,71
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Delaware,15,12,13,16,18
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,District of Columbia,14,13,13,15,16
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Florida,536,453,484,576,704
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Georgia,197,158,177,243,304
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Hawaii,2,1,1,3,3
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Idaho,17,13,14,20,26
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Illinois,89,85,87,92,98
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Indiana,52,48,50,55,57
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Iowa,33,26,29,35,41
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Kansas,21,19,20,22,23
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Kentucky,141,127,134,147,157
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Louisiana,52,47,50,55,59
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Maine,5,4,4,6,6
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Maryland,61,56,59,63,66
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Massachusetts,74,68,71,77,81
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Michigan,88,76,80,94,106
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Minnesota,42,35,40,49,53
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Mississippi,18,13,15,22,27
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Missouri,41,39,40,42,44
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Montana,12,10,11,13,13
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,National,3998,3417,3694,4375,5057
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Nebraska,12,10,11,13,15
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Nevada,35,31,32,38,46
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,New Hampshire,9,8,8,11,12
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,New Jersey,196,178,187,209,227
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,New Mexico,21,20,20,22,23
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,New York,447,376,408,481,532
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,North Carolina,98,80,89,124,166
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,North Dakota,10,7,8,11,14
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Ohio,137,122,129,148,184
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Oklahoma,48,39,45,52,56
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Oregon,19,16,18,21,23
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Pennsylvania,163,145,157,171,181
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Puerto Rico,6,5,6,7,8
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Rhode Island,9,7,8,11,12
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,South Carolina,76,62,66,83,94
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,South Dakota,14,9,11,17,21
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Tennessee,64,58,61,68,71
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Texas,414,320,359,483,548
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Utah,20,19,19,21,23
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Vermont,4,2,2,4,5
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Virgin Islands,0,0,0,1,1
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Virginia,68,51,61,83,101
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Washington,32,24,29,35,41
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,West Virginia,19,17,18,20,21
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Wisconsin,45,43,44,48,54
USC,2021-02-28,21 day ahead inc hosp,2021-03-21,Wyoming,5,4,4,7,10
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Alabama,80,61,79,80,80
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Alaska,2,1,1,2,2
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Arizona,125,84,113,130,130
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Arkansas,53,40,50,55,55
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Colorado,44,34,43,45,45
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Connecticut,40,21,35,43,43
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Delaware,17,14,17,18,18
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,District of Columbia,16,12,15,17,17
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Florida,373,283,335,399,410
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Georgia,319,271,306,321,321
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Hawaii,3,2,2,4,4
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Idaho,14,11,13,15,15
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Illinois,147,96,132,147,148
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Indiana,81,55,72,81,81
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Iowa,21,12,17,21,21
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Kansas,24,17,21,26,26
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Kentucky,87,64,85,87,87
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Louisiana,62,35,54,63,63
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Maine,8,8,8,9,9
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Maryland,117,90,111,120,120
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Massachusetts,64,42,54,74,80
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Michigan,71,51,62,76,79
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Minnesota,31,27,29,32,32
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Montana,6,4,5,6,7
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,National,3148,2365,2872,3385,3711
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Nebraska,16,12,15,17,17
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Nevada,63,49,60,64,64
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,New Hampshire,10,8,9,11,11
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,New Jersey,133,75,116,148,161
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,New Mexico,20,14,18,21,21
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,New York,314,235,291,336,358
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,North Carolina,157,118,145,165,166
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,North Dakota,1,1,1,2,2
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Ohio,133,101,124,137,140
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Oklahoma,51,31,46,53,53
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Oregon,22,18,20,22,22
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Pennsylvania,164,118,147,176,184
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Puerto Rico,21,16,19,22,22
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Rhode Island,12,7,11,12,12
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,South Carolina,93,64,86,95,95
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,South Dakota,5,4,4,6,6
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Tennessee,106,86,102,106,106
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Utah,26,19,23,26,26
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Vermont,4,3,3,4,4
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Virginia,163,123,154,165,166
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,West Virginia,26,19,24,27,27
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Wisconsin,37,31,35,38,38
Covid19Sim,2021-02-28,22 day ahead inc hosp,2021-03-22,Wyoming,2,1,1,3,3
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Alabama,59,17,40,67,82
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Alaska,3,0,1,4,8
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Arizona,64,30,50,97,186
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Arkansas,22,10,16,32,49
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,California,260,208,231,360,670
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Colorado,65,25,42,87,153
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Connecticut,45,24,38,61,98
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Delaware,11,4,8,18,26
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,District of Columbia,14,6,13,17,29
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Florida,407,223,300,542,838
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Georgia,201,147,174,285,423
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Hawaii,3,1,1,4,9
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Idaho,11,2,5,15,24
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Illinois,97,57,80,153,264
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Indiana,50,18,47,80,136
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Iowa,23,10,14,33,61
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Kansas,20,8,17,28,51
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Kentucky,104,51,85,145,234
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Louisiana,55,17,31,64,110
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Maine,6,2,4,9,12
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Maryland,83,42,63,109,169
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Massachusetts,68,36,58,100,167
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Michigan,71,34,48,79,131
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Minnesota,31,13,27,46,73
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Mississippi,34,7,16,50,61
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Missouri,40,19,39,81,135
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Montana,9,2,5,13,26
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,National,3918,2256,3266,5070,8691
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Nebraska,13,3,9,19,38
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Nevada,33,13,20,44,66
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,New Hampshire,9,2,6,13,23
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,New Jersey,154,75,116,207,317
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,New Mexico,13,4,10,21,24
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,New York,455,237,320,562,959
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,North Carolina,91,51,78,134,204
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,North Dakota,3,0,1,6,15
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Ohio,123,38,73,143,241
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Oklahoma,51,31,41,100,171
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Oregon,19,6,13,23,46
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Pennsylvania,146,68,116,184,330
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Puerto Rico,8,1,4,22,31
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Rhode Island,9,2,6,12,21
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,South Carolina,64,32,49,85,134
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,South Dakota,9,4,5,15,25
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Tennessee,65,26,50,85,145
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Texas,345,177,279,422,589
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Utah,20,6,17,26,45
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Vermont,4,1,2,6,9
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Virgin Islands,0,0,0,1,1
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Virginia,91,47,68,103,130
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Washington,34,10,22,51,82
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,West Virginia,18,6,15,20,28
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Wisconsin,44,15,30,64,102
Ensemble,2021-03-01,21 day ahead inc hosp,2021-03-22,Wyoming,3,0,1,6,10
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Alabama,143,75,111,177,406
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Alaska,3,0,2,4,8
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Arizona,157,97,130,187,318
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Arkansas,27,15,21,33,85
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,California,427,272,333,589,1362
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Colorado,125,57,86,173,351
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Connecticut,524,220,402,671,1279
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Delaware,34,7,22,46,101
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,District of Columbia,55,6,32,71,175
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Florida,553,285,389,782,1781
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Georgia,446,216,325,626,1224
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Hawaii,12,3,8,18,33
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Idaho,23,11,17,31,61
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Illinois,196,89,145,276,616
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Indiana,68,37,49,97,244
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Iowa,52,21,37,73,137
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Kansas,22,11,17,28,75
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Kentucky,171,92,129,230,540
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Louisiana,174,91,140,211,461
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Maine,12,4,8,18,36
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Maryland,127,61,95,189,559
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Massachusetts,134,63,102,203,520
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Michigan,248,105,185,361,739
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Minnesota,59,27,43,85,212
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Mississippi,26,13,21,34,61
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Missouri,57,30,43,81,209
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Montana,12,5,9,15,26
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,National,6388,3548,4854,8814,20118
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Nebraska,29,8,21,40,125
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Nevada,54,29,43,70,219
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,New Hampshire,10,4,7,14,30
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,New Jersey,308,131,229,492,939
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,New Mexico,34,14,24,44,83
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,New York,481,240,320,739,1767
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,North Carolina,147,70,105,205,423
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,North Dakota,19,7,13,27,43
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Ohio,181,95,142,255,655
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Oklahoma,81,45,66,106,270
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Oregon,41,13,31,58,125
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Pennsylvania,183,93,129,260,666
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Rhode Island,10,2,6,16,34
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,South Carolina,59,34,50,85,197
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,South Dakota,16,6,11,21,36
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Tennessee,53,31,43,69,196
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Utah,25,11,17,40,77
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Vermont,5,1,3,8,16
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Virginia,104,47,77,149,422
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Washington,59,24,46,86,177
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,West Virginia,19,6,15,28,72
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Wisconsin,91,43,76,128,338
Columbia,2021-02-28,22 day ahead inc hosp,2021-03-22,Wyoming,6,1,4,7,13
Google-HSPH,2021-02-28,22 day ahead inc hosp,2021-03-22,Alabama,19,4,12,27,35
Google-HSPH,2021-02-28,22 day ahead inc hosp,2021-03-22,Alaska,0,0,0,1,1
Google-HSPH,2021-02-28,22 day ahead inc hosp,2021-03-22,Delaware,1,0,0,2,2
Google-HSPH,2021-02-28,22 day ahead inc hosp,2021-03-22,District of Columbia,2,0,1,4,5
Google-HSPH,2021-02-28,22 day ahead inc hosp,2021-03-22,Hawaii,1,0,0,2,2
Google-HSPH,2021-02-28,22 day ahead inc hosp,2021-03-22,Idaho,6,1,3,9,12
Google-HSPH,2021-02-28,22 day ahead inc hosp,2021-03-22,Iowa,5,1,3,7,9
Google-HSPH,2021-02-28,22 day ahead inc hosp,2021-03-22,Kansas,9,2,5,13,16
Google-HSPH,2021-02-28,22 day ahead inc hosp,2021-03-22,Maine,2,0,1,4,5
Google-HSPH,2021-02-28,22 day ahead inc hosp,2021-03-22,Minnesota,2,0,1,3,4
Google-HSPH,2021-02-28,22 day ahead inc hosp,2021-03-22,Montana,1,0,0,2,3
Google-HSPH,2021-02-28,22 day ahead inc hosp,2021-03-22,New Hampshire,1,0,0,2,3
Google-HSPH,2021-02-28,22 day ahead inc hosp,2021-03-22,New Mexico,5,1,2,7,9
Google-HSPH,2021-02-28,22 day ahead inc hosp,2021-03-22,North Dakota,0,0,0,1,1
Google-HSPH,2021-02-28,22 day ahead inc hosp,2021-03-22,Oregon,5,1,2,7,9
Google-HSPH,2021-02-28,22 day ahead inc hosp,2021-03-22,Rhode Island,8,2,5,12,15
Google-HSPH,2021-02-28,22 day ahead inc hosp,2021-03-22,South Carolina,32,7,19,44,57
Google-HSPH,2021-02-28,22 day ahead inc hosp,2021-03-22,South Dakota,2,0,0,3,3
Google-HSPH,2021-02-28,22 day ahead inc hosp,2021-03-22,Vermont,1,0,0,1,2
Google-HSPH,2021-02-28,22 day ahead inc hosp,2021-03-22,Virginia,26,6,16,36,46
Google-HSPH,2021-02-28,22 day ahead inc hosp,2021-03-22,Washington,11,2,6,16,20
Google-HSPH,2021-02-28,22 day ahead inc hosp,2021-03-22,West Virginia,3,0,1,4,5
Google-HSPH,2021-02-28,22 day ahead inc hosp,2021-03-22,Wyoming,0,0,0,1,1
GT-DeepCOVID,2021-03-01,21 day ahead inc hosp,2021-03-22,Alabama,201,2,116,280,469
GT-DeepCOVID,2021-03-01,21 day ahead inc hosp,2021-03-22,Alaska,5,2,3,6,8
