model,forecast_date,target,target_end_date,location_name,point,quantile_0.025,quantile_0.25,quantile_0.75,quantile_0.975
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Idaho,7,1,4,10,17
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Illinois,122,35,83,159,271
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Indiana,55,12,35,78,155
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Iowa,24,7,16,33,50
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Kansas,28,3,14,47,107
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Kentucky,161,47,112,216,373
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Louisiana,64,17,42,85,152
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Maine,4,0,2,6,13
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Maryland,102,31,72,138,233
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Massachusetts,69,11,42,102,207
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Michigan,67,17,43,94,168
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Minnesota,18,0,7,37,131
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Mississippi,26,5,15,40,78
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Missouri,81,18,50,112,219
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Montana,11,2,7,15,27
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,National,4594,3315,4358,5654,7155
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Nebraska,13,1,7,22,46
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Nevada,29,5,16,43,83
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,New Hampshire,8,1,4,11,23
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,New Jersey,158,58,118,206,297
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,New Mexico,36,5,19,52,123
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,New York,325,105,244,415,578
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,North Carolina,177,50,114,249,466
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,North Dakota,2,0,1,4,11
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Ohio,140,44,100,193,316
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Oklahoma,109,32,74,152,261
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Oregon,22,6,15,29,48
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Pennsylvania,203,62,140,267,436
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Puerto Rico,5,0,3,7,15
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Rhode Island,13,2,8,19,35
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,South Carolina,112,34,78,149,230
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,South Dakota,4,0,2,6,14
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Tennessee,61,15,39,85,153
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Texas,792,247,565,1022,1659
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Utah,19,4,12,27,47
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Vermont,8,2,5,11,19
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Virginia,99,22,60,141,280
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Washington,48,16,34,62,90
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,West Virginia,17,4,10,24,43
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Wisconsin,66,11,37,101,218
Karlen,2021-02-07,23 day ahead inc hosp,2021-03-02,Wyoming,4,0,2,7,17
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Alabama,76,10,49,134,294
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Alaska,2,0,1,4,7
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Arizona,97,14,49,169,358
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Arkansas,49,5,25,90,178
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,California,634,153,374,1022,1696
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Colorado,60,22,41,78,119
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Connecticut,184,20,101,314,672
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Delaware,16,2,8,25,47
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,District of Columbia,25,7,15,33,53
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Florida,327,97,213,480,858
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Georgia,145,26,85,233,487
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Hawaii,5,1,3,7,12
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Idaho,9,0,4,18,38
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Illinois,83,22,49,131,246
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Indiana,88,23,57,127,209
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Iowa,22,1,11,40,82
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Kansas,57,0,15,174,620
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Kentucky,152,30,99,206,383
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Louisiana,40,0,14,83,209
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Maine,4,0,1,9,20
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Maryland,68,19,42,99,157
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Massachusetts,92,23,59,127,221
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Michigan,133,44,91,189,306
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Minnesota,26,5,16,37,72
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Mississippi,19,2,9,36,80
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Missouri,42,7,22,65,140
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Montana,8,0,3,14,29
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,National,5811,2483,4067,7451,11381
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Nebraska,7,0,1,19,58
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Nevada,46,13,30,66,106
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,New Hampshire,13,1,8,21,38
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,New Jersey,188,53,125,253,404
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,New Mexico,25,3,13,37,71
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,New York,365,142,253,470,828
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,North Carolina,132,27,72,206,368
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,North Dakota,2,0,0,4,10
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Ohio,127,34,85,180,325
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Oklahoma,89,9,49,134,223
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Oregon,29,7,20,42,65
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Pennsylvania,245,78,166,333,480
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Puerto Rico,15,1,7,25,59
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Rhode Island,36,6,21,60,110
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,South Carolina,78,12,42,134,273
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,South Dakota,1,0,0,4,15
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Tennessee,64,7,29,111,195
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Texas,870,174,617,1226,2291
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Utah,13,0,3,26,65
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Vermont,8,4,6,11,15
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Virgin Islands,0,0,0,1,2
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Virginia,115,26,62,198,339
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Washington,52,13,32,79,135
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Wisconsin,44,5,24,71,130
LANL,2021-02-08,22 day ahead inc hosp,2021-03-02,Wyoming,5,0,1,11,27
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,Alaska,1,0,1,2,2
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,Arizona,224,178,207,241,278
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,California,997,752,903,1088,1296
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,Colorado,17,12,15,19,23
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,Delaware,8,5,7,9,11
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,Idaho,4,3,3,5,6
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,Illinois,154,118,139,167,195
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,Iowa,29,21,26,32,38
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,Louisiana,35,25,31,38,46
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,Maine,10,7,9,12,14
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,Maryland,100,77,91,109,128
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,Massachusetts,104,80,95,113,131
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,Michigan,71,56,65,77,90
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,Mississippi,58,44,52,64,76
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,Missouri,33,25,29,36,41
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,National,5439,4255,5003,5906,6911
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,New Hampshire,8,5,7,9,11
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,New Jersey,192,151,176,207,240
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,New Mexico,11,8,10,13,15
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,New York,623,529,586,656,726
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,North Carolina,69,51,62,76,92
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,North Dakota,0,0,0,1,1
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,Oregon,20,15,18,22,27
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,Rhode Island,21,16,19,22,25
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,South Dakota,2,1,1,2,3
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,Tennessee,31,22,27,34,41
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,Vermont,3,2,2,4,4
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,Virginia,168,128,152,183,215
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,Washington,33,25,29,36,41
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,West Virginia,25,19,22,28,33
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,Wisconsin,49,36,44,54,65
UCLA,2021-02-07,23 day ahead inc hosp,2021-03-02,Wyoming,1,1,1,2,2
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Alabama,185,121,158,213,272
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Alaska,2,1,1,3,5
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Arizona,162,71,105,215,430
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Arkansas,76,35,46,90,99
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,California,486,308,397,556,766
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Colorado,64,49,56,69,74
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Connecticut,58,23,34,72,121
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Delaware,14,7,11,18,27
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,District of Columbia,22,13,19,29,40
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Florida,529,333,390,596,1071
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Georgia,277,98,138,338,700
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Hawaii,5,2,3,7,11
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Idaho,12,9,10,14,16
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Illinois,121,93,109,143,225
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Indiana,73,40,56,82,106
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Iowa,28,18,20,31,34
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Kansas,34,20,26,43,65
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Kentucky,220,58,113,271,620
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Louisiana,65,12,25,104,275
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Maine,5,3,4,9,11
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Maryland,87,57,67,97,128
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Massachusetts,103,64,80,115,164
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Michigan,79,48,59,108,218
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Minnesota,29,17,25,35,44
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Mississippi,43,22,34,57,73
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Missouri,66,44,57,86,126
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Montana,18,10,13,26,35
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,National,5855,3036,4025,7045,11137
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Nebraska,17,12,14,23,28
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Nevada,45,33,39,56,84
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,New Hampshire,14,9,11,17,24
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,New Jersey,205,137,150,218,314
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,New Mexico,36,29,31,40,51
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,New York,424,149,242,579,1365
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,North Carolina,208,77,100,279,338
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,North Dakota,4,3,3,5,5
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Ohio,164,111,144,194,258
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Oklahoma,149,74,98,178,232
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Oregon,27,19,24,32,36
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Pennsylvania,208,163,190,237,305
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Puerto Rico,8,4,6,9,11
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Rhode Island,13,3,7,25,39
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,South Carolina,112,0,57,175,397
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,South Dakota,4,3,3,6,6
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Tennessee,84,66,76,91,100
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Texas,957,372,507,1086,1238
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Utah,34,28,32,43,64
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Vermont,9,6,7,10,11
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Virgin Islands,0,0,0,1,2
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Virginia,130,54,99,166,240
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Washington,44,27,32,56,80
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,West Virginia,24,15,18,28,36
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Wisconsin,68,42,52,84,134
USC,2021-02-07,23 day ahead inc hosp,2021-03-02,Wyoming,4,0,1,5,6
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Alabama,219,188,211,220,223
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Alaska,6,5,5,6,6
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Arizona,369,314,357,381,384
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Arkansas,121,111,120,122,124
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,California,1221,935,1132,1350,1488
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Colorado,125,114,118,135,157
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Connecticut,110,78,107,111,113
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Delaware,36,31,36,37,37
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,District of Columbia,31,28,30,31,32
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Florida,696,588,663,725,751
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Georgia,481,354,449,514,529
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Hawaii,9,7,7,9,9
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Idaho,25,20,24,26,26
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Illinois,304,241,285,314,325
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Indiana,231,201,218,240,246
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Iowa,45,41,45,46,47
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Kansas,81,73,79,81,83
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Kentucky,178,155,172,180,182
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Louisiana,148,98,125,165,180
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Maine,19,16,18,19,19
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Maryland,182,159,170,187,187
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Massachusetts,183,141,174,188,193
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Michigan,159,112,148,173,183
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Minnesota,72,65,69,73,74
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Mississippi,111,97,108,112,112
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Missouri,200,161,186,213,214
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Montana,14,13,14,15,15
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,National,13538,12604,13240,14298,15034
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Nevada,130,105,122,134,137
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,New Hampshire,26,23,25,26,27
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,New Jersey,319,203,297,344,371
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,New Mexico,54,48,53,54,54
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,New York,328,288,320,372,541
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,North Carolina,415,386,405,419,427
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,North Dakota,4,3,4,5,5
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Ohio,313,271,300,330,331
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Oklahoma,164,145,158,167,170
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Oregon,41,38,40,42,43
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Pennsylvania,387,343,374,401,417
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Rhode Island,35,30,34,35,36
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,South Carolina,272,253,267,275,277
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,South Dakota,17,14,16,18,18
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Tennessee,219,170,203,231,231
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Utah,51,42,49,53,53
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Vermont,9,7,8,10,10
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Washington,56,35,39,66,81
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,West Virginia,55,47,54,55,56
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Wisconsin,76,61,70,79,80
Covid19Sim,2021-02-07,24 day ahead inc hosp,2021-03-03,Wyoming,6,5,5,6,6
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Alabama,131,56,92,210,282
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Alaska,2,0,1,4,6
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Arizona,140,58,95,185,306
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Arkansas,74,33,49,86,125
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,California,670,377,544,850,1488
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Colorado,51,14,33,73,117
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Connecticut,71,19,51,111,142
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Delaware,12,4,7,18,37
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,District of Columbia,18,7,13,25,41
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Florida,528,259,381,707,1076
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Georgia,260,114,162,339,529
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Hawaii,5,1,3,7,10
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Idaho,11,4,7,15,20
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Illinois,123,85,106,165,256
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Indiana,86,27,54,109,176
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Iowa,30,13,20,39,50
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Kansas,33,11,25,43,83
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Kentucky,207,64,137,298,506
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Louisiana,71,39,57,111,195
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Maine,9,3,5,11,19
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Maryland,85,33,63,108,168
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Massachusetts,102,29,53,122,203
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Michigan,70,36,53,107,183
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Minnesota,29,6,16,40,73
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Mississippi,42,23,32,47,75
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Missouri,65,30,49,94,171
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Montana,16,5,12,23,37
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,National,5760,4197,4788,7477,11014
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Nebraska,16,4,8,22,39
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Nevada,46,21,34,65,125
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,New Hampshire,9,3,6,14,24
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,New Jersey,193,76,143,211,332
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,New Mexico,30,8,16,41,62
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,New York,525,264,453,633,934
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,North Carolina,200,81,118,235,340
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,North Dakota,3,0,1,5,6
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Ohio,137,59,99,192,323
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Oklahoma,113,36,63,157,244
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Oregon,30,14,21,37,48
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Pennsylvania,265,150,203,345,514
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Puerto Rico,13,0,5,38,72
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Rhode Island,14,4,9,23,36
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,South Carolina,104,46,79,125,227
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,South Dakota,4,1,3,9,18
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Tennessee,81,39,60,109,226
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Texas,935,370,575,1085,1647
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Utah,29,4,12,41,65
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Vermont,7,2,5,10,13
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Virgin Islands,0,0,0,1,2
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Virginia,126,51,95,180,264
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Washington,44,22,32,58,91
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,West Virginia,25,14,21,35,53
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Wisconsin,63,31,47,91,163
Ensemble,2021-02-08,23 day ahead inc hosp,2021-03-03,Wyoming,3,0,1,6,12
Columbia,2021-02-07,24 day ahead inc hosp,2021-03-03,Alabama,297,199,250,337,424
Columbia,2021-02-07,24 day ahead inc hosp,2021-03-03,Alaska,1,0,1,3,6
Columbia,2021-02-07,24 day ahead inc hosp,2021-03-03,Arizona,565,261,505,643,862
Columbia,2021-02-07,24 day ahead inc hosp,2021-03-03,Arkansas,119,77,98,138,175
Columbia,2021-02-07,24 day ahead inc hosp,2021-03-03,California,911,536,790,1108,1540
Columbia,2021-02-07,24 day ahead inc hosp,2021-03-03,Colorado,103,58,84,129,180
Columbia,2021-02-07,24 day ahead inc hosp,2021-03-03,Connecticut,97,56,78,125,168
Columbia,2021-02-07,24 day ahead inc hosp,2021-03-03,Delaware,10,3,7,13,24
Columbia,2021-02-07,24 day ahead inc hosp,2021-03-03,District of Columbia,18,7,13,25,41
Columbia,2021-02-07,24 day ahead inc hosp,2021-03-03,Florida,1350,737,1105,1609,2136
Columbia,2021-02-07,24 day ahead inc hosp,2021-03-03,Georgia,260,160,217,313,477
Columbia,2021-02-07,24 day ahead inc hosp,2021-03-03,Hawaii,5,1,3,9,24
Columbia,2021-02-07,24 day ahead inc hosp,2021-03-03,Idaho,12,5,10,16,23
Columbia,2021-02-07,24 day ahead inc hosp,2021-03-03,Illinois,183,131,156,213,259
Columbia,2021-02-07,24 day ahead inc hosp,2021-03-03,Indiana,86,55,75,102,152
