location_name,location_id,date,beds_total,occupancy_total,occupancy_covid
Simcoe Muskoka District Health Unit,3560,2021-04-19,22.0,25.0,18.0
Simcoe Muskoka District Health Unit,3560,2021-04-20,,,
Simcoe Muskoka District Health Unit,3560,2021-04-21,22.0,22.0,19.0
Simcoe Muskoka District Health Unit,3560,2021-04-21,22.0,22.0,19.0
Simcoe Muskoka District Health Unit,3560,2021-04-22,22.0,23.0,20.0
Simcoe Muskoka District Health Unit,3560,2021-04-23,,,
Simcoe Muskoka District Health Unit,3560,2021-04-24,,,
Simcoe Muskoka District Health Unit,3560,2021-04-25,,,
Sudbury & District Health Unit,3561,2020-03-24,,,
Sudbury & District Health Unit,3561,2020-03-25,,,
Sudbury & District Health Unit,3561,2020-03-26,,,
Sudbury & District Health Unit,3561,2020-03-27,,,
Sudbury & District Health Unit,3561,2020-03-28,,,
Sudbury & District Health Unit,3561,2020-03-29,,,
Sudbury & District Health Unit,3561,2020-03-30,,,
Sudbury & District Health Unit,3561,2020-03-31,,,
Sudbury & District Health Unit,3561,2020-04-01,,,
Sudbury & District Health Unit,3561,2020-04-02,,,
Sudbury & District Health Unit,3561,2020-04-03,,,
Sudbury & District Health Unit,3561,2020-04-04,,,
Sudbury & District Health Unit,3561,2020-04-05,,,
Sudbury & District Health Unit,3561,2020-04-06,,,
Sudbury & District Health Unit,3561,2020-04-07,,,
Sudbury & District Health Unit,3561,2020-04-08,,,
Sudbury & District Health Unit,3561,2020-04-09,,,
Sudbury & District Health Unit,3561,2020-04-10,,,
Sudbury & District Health Unit,3561,2020-04-11,,,
Sudbury & District Health Unit,3561,2020-04-12,,,
Sudbury & District Health Unit,3561,2020-04-13,,,
Sudbury & District Health Unit,3561,2020-04-14,,,
Sudbury & District Health Unit,3561,2020-04-15,,,
Sudbury & District Health Unit,3561,2020-04-16,,,
Sudbury & District Health Unit,3561,2020-04-17,,,
Sudbury & District Health Unit,3561,2020-04-18,,,
Sudbury & District Health Unit,3561,2020-04-19,,,
Sudbury & District Health Unit,3561,2020-04-20,,,
Sudbury & District Health Unit,3561,2020-04-21,,,
Sudbury & District Health Unit,3561,2020-04-22,,,
Sudbury & District Health Unit,3561,2020-04-23,,,
Sudbury & District Health Unit,3561,2020-04-24,,,
Sudbury & District Health Unit,3561,2020-04-25,,,
Sudbury & District Health Unit,3561,2020-04-26,,,
Sudbury & District Health Unit,3561,2020-04-27,,,
Sudbury & District Health Unit,3561,2020-04-28,,,
Sudbury & District Health Unit,3561,2020-04-29,,,
Sudbury & District Health Unit,3561,2020-04-30,,,
Sudbury & District Health Unit,3561,2020-05-01,,,
Sudbury & District Health Unit,3561,2020-05-02,,,
Sudbury & District Health Unit,3561,2020-05-03,,,
Sudbury & District Health Unit,3561,2020-05-04,,,
Sudbury & District Health Unit,3561,2020-05-05,,,
Sudbury & District Health Unit,3561,2020-05-06,,,
Sudbury & District Health Unit,3561,2020-05-07,,,
Sudbury & District Health Unit,3561,2020-05-08,,,
Sudbury & District Health Unit,3561,2020-05-09,,,
Sudbury & District Health Unit,3561,2020-05-10,,,
Sudbury & District Health Unit,3561,2020-05-11,,,
Sudbury & District Health Unit,3561,2020-05-12,,,
Sudbury & District Health Unit,3561,2020-05-13,,,
Sudbury & District Health Unit,3561,2020-05-14,,,
Sudbury & District Health Unit,3561,2020-05-15,,,
Sudbury & District Health Unit,3561,2020-05-16,,,
Sudbury & District Health Unit,3561,2020-05-17,,,
Sudbury & District Health Unit,3561,2020-05-18,,,
Sudbury & District Health Unit,3561,2020-05-19,,,
Sudbury & District Health Unit,3561,2020-05-20,,,
Sudbury & District Health Unit,3561,2020-05-21,,,
Sudbury & District Health Unit,3561,2020-05-22,,,
Sudbury & District Health Unit,3561,2020-05-23,,,
Sudbury & District Health Unit,3561,2020-05-24,,,
Sudbury & District Health Unit,3561,2020-05-25,,,
Sudbury & District Health Unit,3561,2020-05-26,,,
Sudbury & District Health Unit,3561,2020-05-27,,,
Sudbury & District Health Unit,3561,2020-05-28,,,
Sudbury & District Health Unit,3561,2020-05-29,,,
Sudbury & District Health Unit,3561,2020-05-30,,,
Sudbury & District Health Unit,3561,2020-05-31,,,
Sudbury & District Health Unit,3561,2020-06-01,,,
Sudbury & District Health Unit,3561,2020-06-02,,,
Sudbury & District Health Unit,3561,2020-06-03,,,
Sudbury & District Health Unit,3561,2020-06-04,,,
Sudbury & District Health Unit,3561,2020-06-05,,,
Sudbury & District Health Unit,3561,2020-06-06,,,
Sudbury & District Health Unit,3561,2020-06-07,,,
Sudbury & District Health Unit,3561,2020-06-08,,,
Sudbury & District Health Unit,3561,2020-06-09,,,
Sudbury & District Health Unit,3561,2020-06-10,,,
Sudbury & District Health Unit,3561,2020-06-11,,,
Sudbury & District Health Unit,3561,2020-06-12,,,
Sudbury & District Health Unit,3561,2020-06-13,,,
Sudbury & District Health Unit,3561,2020-06-14,,,
Sudbury & District Health Unit,3561,2020-06-15,,,
Sudbury & District Health Unit,3561,2020-06-16,,,
Sudbury & District Health Unit,3561,2020-06-17,,,
Sudbury & District Health Unit,3561,2020-06-18,,,
Sudbury & District Health Unit,3561,2020-06-19,13.0,8.0,0.0
Sudbury & District Health Unit,3561,2020-06-20,,,
Sudbury & District Health Unit,3561,2020-06-21,,,
Sudbury & District Health Unit,3561,2020-06-22,13.0,10.0,0.0
Sudbury & District Health Unit,3561,2020-06-23,13.0,11.0,0.0
Sudbury & District Health Unit,3561,2020-06-24,13.0,9.0,0.0
Sudbury & District Health Unit,3561,2020-06-25,13.0,8.0,0.0
Sudbury & District Health Unit,3561,2020-06-26,13.0,7.0,0.0
Sudbury & District Health Unit,3561,2020-06-27,,,
Sudbury & District Health Unit,3561,2020-06-28,,,
Sudbury & District Health Unit,3561,2020-06-29,13.0,10.0,0.0
Sudbury & District Health Unit,3561,2020-06-30,13.0,11.0,0.0
Sudbury & District Health Unit,3561,2020-07-01,,,
Sudbury & District Health Unit,3561,2020-07-02,13.0,11.0,0.0
Sudbury & District Health Unit,3561,2020-07-03,13.0,10.0,0.0
Sudbury & District Health Unit,3561,2020-07-04,,,
Sudbury & District Health Unit,3561,2020-07-05,,,
Sudbury & District Health Unit,3561,2020-07-06,13.0,11.0,0.0
Sudbury & District Health Unit,3561,2020-07-07,,,
Sudbury & District Health Unit,3561,2020-07-08,13.0,9.0,0.0
Sudbury & District Health Unit,3561,2020-07-09,13.0,9.0,0.0
Sudbury & District Health Unit,3561,2020-07-10,13.0,8.0,0.0
Sudbury & District Health Unit,3561,2020-07-11,,,
Sudbury & District Health Unit,3561,2020-07-12,,,
Sudbury & District Health Unit,3561,2020-07-13,13.0,11.0,0.0
Sudbury & District Health Unit,3561,2020-07-14,13.0,5.0,0.0
Sudbury & District Health Unit,3561,2020-07-15,13.0,7.0,0.0
Sudbury & District Health Unit,3561,2020-07-16,13.0,7.0,0.0
Sudbury & District Health Unit,3561,2020-07-17,13.0,7.0,0.0
Sudbury & District Health Unit,3561,2020-07-18,,,
Sudbury & District Health Unit,3561,2020-07-19,,,
Sudbury & District Health Unit,3561,2020-07-20,13.0,9.0,0.0
Sudbury & District Health Unit,3561,2020-07-21,,,
Sudbury & District Health Unit,3561,2020-07-22,13.0,7.0,0.0
Sudbury & District Health Unit,3561,2020-07-23,,,
Sudbury & District Health Unit,3561,2020-07-24,,,
Sudbury & District Health Unit,3561,2020-07-25,,,
Sudbury & District Health Unit,3561,2020-07-26,,,
Sudbury & District Health Unit,3561,2020-07-27,,,
Sudbury & District Health Unit,3561,2020-07-28,,,
Sudbury & District Health Unit,3561,2020-07-29,,,
Sudbury & District Health Unit,3561,2020-07-30,,,
Sudbury & District Health Unit,3561,2020-07-31,,,
Sudbury & District Health Unit,3561,2020-08-01,,,
Sudbury & District Health Unit,3561,2020-08-02,,,
Sudbury & District Health Unit,3561,2020-08-03,,,
Sudbury & District Health Unit,3561,2020-08-04,,,
Sudbury & District Health Unit,3561,2020-08-05,,,
Sudbury & District Health Unit,3561,2020-08-06,,,
Sudbury & District Health Unit,3561,2020-08-07,,,
Sudbury & District Health Unit,3561,2020-08-08,,,
Sudbury & District Health Unit,3561,2020-08-09,,,
Sudbury & District Health Unit,3561,2020-08-10,,,
Sudbury & District Health Unit,3561,2020-08-11,,,
Sudbury & District Health Unit,3561,2020-08-12,,,
Sudbury & District Health Unit,3561,2020-08-13,13.0,10.0,0.0
Sudbury & District Health Unit,3561,2020-08-14,13.0,12.0,0.0
Sudbury & District Health Unit,3561,2020-08-15,,,
Sudbury & District Health Unit,3561,2020-08-16,,,
Sudbury & District Health Unit,3561,2020-08-17,13.0,11.0,0.0
Sudbury & District Health Unit,3561,2020-08-18,13.0,13.0,0.0
Sudbury & District Health Unit,3561,2020-08-19,13.0,12.0,0.0
Sudbury & District Health Unit,3561,2020-08-20,13.0,12.0,0.0
Sudbury & District Health Unit,3561,2020-08-21,13.0,11.0,0.0
Sudbury & District Health Unit,3561,2020-08-22,,,
Sudbury & District Health Unit,3561,2020-08-23,,,
Sudbury & District Health Unit,3561,2020-08-24,,,
Sudbury & District Health Unit,3561,2020-08-25,,,
Sudbury & District Health Unit,3561,2020-08-26,,,
Sudbury & District Health Unit,3561,2020-08-27,,,
Sudbury & District Health Unit,3561,2020-08-28,,,
Sudbury & District Health Unit,3561,2020-08-29,,,
Sudbury & District Health Unit,3561,2020-08-30,,,
Sudbury & District Health Unit,3561,2020-08-31,13.0,9.0,0.0
Sudbury & District Health Unit,3561,2020-09-01,,,
Sudbury & District Health Unit,3561,2020-09-02,13.0,10.0,0.0
Sudbury & District Health Unit,3561,2020-09-03,13.0,11.0,0.0
Sudbury & District Health Unit,3561,2020-09-04,,,
Sudbury & District Health Unit,3561,2020-09-05,,,
Sudbury & District Health Unit,3561,2020-09-06,,,
Sudbury & District Health Unit,3561,2020-09-07,,,
Sudbury & District Health Unit,3561,2020-09-08,13.0,11.0,0.0
Sudbury & District Health Unit,3561,2020-09-09,13.0,12.0,0.0
Sudbury & District Health Unit,3561,2020-09-10,13.0,12.0,0.0
Sudbury & District Health Unit,3561,2020-09-11,13.0,10.0,0.0
Sudbury & District Health Unit,3561,2020-09-12,,,
Sudbury & District Health Unit,3561,2020-09-13,,,
Sudbury & District Health Unit,3561,2020-09-14,13.0,13.0,0.0
Sudbury & District Health Unit,3561,2020-09-15,13.0,12.0,0.0
Sudbury & District Health Unit,3561,2020-09-16,13.0,10.0,0.0
Sudbury & District Health Unit,3561,2020-09-17,13.0,10.0,0.0
Sudbury & District Health Unit,3561,2020-09-18,13.0,11.0,0.0
Sudbury & District Health Unit,3561,2020-09-19,,,
Sudbury & District Health Unit,3561,2020-09-20,,,
Sudbury & District Health Unit,3561,2020-09-21,13.0,8.0,0.0
Sudbury & District Health Unit,3561,2020-09-22,13.0,9.0,0.0
Sudbury & District Health Unit,3561,2020-09-23,13.0,11.0,0.0
Sudbury & District Health Unit,3561,2020-09-24,13.0,11.0,0.0
Sudbury & District Health Unit,3561,2020-09-25,13.0,11.0,0.0
Sudbury & District Health Unit,3561,2020-09-26,,,
Sudbury & District Health Unit,3561,2020-09-27,,,
Sudbury & District Health Unit,3561,2020-09-28,13.0,12.0,0.0
Sudbury & District Health Unit,3561,2020-09-29,13.0,10.0,0.0
Sudbury & District Health Unit,3561,2020-09-30,13.0,12.0,0.0
Sudbury & District Health Unit,3561,2020-10-01,13.0,10.0,0.0
Sudbury & District Health Unit,3561,2020-10-02,13.0,10.0,0.0
Sudbury & District Health Unit,3561,2020-10-03,,,
Sudbury & District Health Unit,3561,2020-10-04,,,
Sudbury & District Health Unit,3561,2020-10-05,13.0,9.0,0.0
Sudbury & District Health Unit,3561,2020-10-06,13.0,10.0,0.0
Sudbury & District Health Unit,3561,2020-10-07,13.0,9.0,0.0
Sudbury & District Health Unit,3561,2020-10-08,13.0,11.0,0.0
Sudbury & District Health Unit,3561,2020-10-09,13.0,11.0,0.0
Sudbury & District Health Unit,3561,2020-10-10,,,
Sudbury & District Health Unit,3561,2020-10-11,,,
Sudbury & District Health Unit,3561,2020-10-12,,,
Sudbury & District Health Unit,3561,2020-10-13,13.0,10.0,0.0
Sudbury & District Health Unit,3561,2020-10-14,13.0,11.0,0.0
Sudbury & District Health Unit,3561,2020-10-15,13.0,13.0,0.0
Sudbury & District Health Unit,3561,2020-10-16,13.0,9.0,0.0
Sudbury & District Health Unit,3561,2020-10-17,,,
Sudbury & District Health Unit,3561,2020-10-18,,,
Sudbury & District Health Unit,3561,2020-10-19,14.0,12.0,0.0
Sudbury & District Health Unit,3561,2020-10-20,14.0,12.0,0.0
Sudbury & District Health Unit,3561,2020-10-21,14.0,12.0,0.0
Sudbury & District Health Unit,3561,2020-10-22,,,
Sudbury & District Health Unit,3561,2020-10-23,14.0,10.0,0.0
Sudbury & District Health Unit,3561,2020-10-24,,,
Sudbury & District Health Unit,3561,2020-10-25,,,
Sudbury & District Health Unit,3561,2020-10-26,14.0,13.0,0.0
Sudbury & District Health Unit,3561,2020-10-27,14.0,13.0,0.0
Sudbury & District Health Unit,3561,2020-10-28,,,
Sudbury & District Health Unit,3561,2020-10-29,14.0,10.0,0.0
Sudbury & District Health Unit,3561,2020-10-30,14.0,9.0,0.0
Sudbury & District Health Unit,3561,2020-10-31,,,
Sudbury & District Health Unit,3561,2020-11-01,,,
Sudbury & District Health Unit,3561,2020-11-02,14.0,6.0,0.0
Sudbury & District Health Unit,3561,2020-11-03,14.0,7.0,0.0
Sudbury & District Health Unit,3561,2020-11-04,14.0,9.0,1.0
Sudbury & District Health Unit,3561,2020-11-05,,,
Sudbury & District Health Unit,3561,2020-11-06,14.0,12.0,0.0
Sudbury & District Health Unit,3561,2020-11-07,,,
Sudbury & District Health Unit,3561,2020-11-08,,,
Sudbury & District Health Unit,3561,2020-11-09,14.0,12.0,0.0
Sudbury & District Health Unit,3561,2020-11-10,,,
Sudbury & District Health Unit,3561,2020-11-11,14.0,12.0,0.0
Sudbury & District Health Unit,3561,2020-11-12,,,
Sudbury & District Health Unit,3561,2020-11-13,14.0,13.0,0.0
Sudbury & District Health Unit,3561,2020-11-14,,,
Sudbury & District Health Unit,3561,2020-11-15,,,
Sudbury & District Health Unit,3561,2020-11-16,14.0,11.0,0.0
Sudbury & District Health Unit,3561,2020-11-17,14.0,11.0,0.0
Sudbury & District Health Unit,3561,2020-11-18,14.0,13.0,0.0
Sudbury & District Health Unit,3561,2020-11-19,,,
Sudbury & District Health Unit,3561,2020-11-20,14.0,9.0,0.0
Sudbury & District Health Unit,3561,2020-11-21,,,
Sudbury & District Health Unit,3561,2020-11-22,,,
Sudbury & District Health Unit,3561,2020-11-23,14.0,10.0,0.0
Sudbury & District Health Unit,3561,2020-11-24,14.0,8.0,0.0
Sudbury & District Health Unit,3561,2020-11-25,,,
Sudbury & District Health Unit,3561,2020-11-26,14.0,12.0,0.0
Sudbury & District Health Unit,3561,2020-11-27,14.0,9.0,0.0
Sudbury & District Health Unit,3561,2020-11-28,,,
Sudbury & District Health Unit,3561,2020-11-29,,,
Sudbury & District Health Unit,3561,2020-11-30,14.0,12.0,0.0
Sudbury & District Health Unit,3561,2020-12-01,14.0,11.0,0.0
Sudbury & District Health Unit,3561,2020-12-02,14.0,13.0,0.0
Sudbury & District Health Unit,3561,2020-12-03,14.0,13.0,0.0
Sudbury & District Health Unit,3561,2020-12-04,14.0,12.0,0.0
Sudbury & District Health Unit,3561,2020-12-05,,,
Sudbury & District Health Unit,3561,2020-12-06,,,
Sudbury & District Health Unit,3561,2020-12-07,14.0,13.0,0.0
Sudbury & District Health Unit,3561,2020-12-08,14.0,12.0,0.0
Sudbury & District Health Unit,3561,2020-12-09,14.0,10.0,0.0
Sudbury & District Health Unit,3561,2020-12-10,14.0,10.0,0.0
Sudbury & District Health Unit,3561,2020-12-11,14.0,10.0,0.0
Sudbury & District Health Unit,3561,2020-12-12,,,
Sudbury & District Health Unit,3561,2020-12-13,,,
Sudbury & District Health Unit,3561,2020-12-14,14.0,6.0,0.0
Sudbury & District Health Unit,3561,2020-12-15,,,
Sudbury & District Health Unit,3561,2020-12-16,14.0,9.0,0.0
Sudbury & District Health Unit,3561,2020-12-17,14.0,10.0,0.0
Sudbury & District Health Unit,3561,2020-12-18,14.0,10.0,0.0
Sudbury & District Health Unit,3561,2020-12-19,,,
Sudbury & District Health Unit,3561,2020-12-20,,,
Sudbury & District Health Unit,3561,2020-12-21,14.0,10.0,0.0
Sudbury & District Health Unit,3561,2020-12-22,14.0,10.0,0.0
Sudbury & District Health Unit,3561,2020-12-23,14.0,9.0,0.0
Sudbury & District Health Unit,3561,2020-12-24,,,
Sudbury & District Health Unit,3561,2020-12-25,,,
Sudbury & District Health Unit,3561,2020-12-26,,,
Sudbury & District Health Unit,3561,2020-12-27,,,
Sudbury & District Health Unit,3561,2020-12-28,,,
Sudbury & District Health Unit,3561,2020-12-29,,,
Sudbury & District Health Unit,3561,2020-12-30,14.0,8.0,0.0
Sudbury & District Health Unit,3561,2020-12-31,14.0,10.0,0.0
Sudbury & District Health Unit,3561,2021-01-01,,,
Sudbury & District Health Unit,3561,2021-01-02,,,
Sudbury & District Health Unit,3561,2021-01-03,,,
Sudbury & District Health Unit,3561,2021-01-04,14.0,10.0,0.0
Sudbury & District Health Unit,3561,2021-01-05,14.0,11.0,1.0
Sudbury & District Health Unit,3561,2021-01-06,14.0,12.0,1.0
Sudbury & District Health Unit,3561,2021-01-07,14.0,12.0,0.0
Sudbury & District Health Unit,3561,2021-01-08,14.0,8.0,0.0
Sudbury & District Health Unit,3561,2021-01-09,,,
Sudbury & District Health Unit,3561,2021-01-10,,,
Sudbury & District Health Unit,3561,2021-01-11,14.0,9.0,1.0
Sudbury & District Health Unit,3561,2021-01-12,14.0,9.0,1.0
Sudbury & District Health Unit,3561,2021-01-13,,,
Sudbury & District Health Unit,3561,2021-01-14,,,
Sudbury & District Health Unit,3561,2021-01-15,,,
Sudbury & District Health Unit,3561,2021-01-16,,,
Sudbury & District Health Unit,3561,2021-01-17,,,
Sudbury & District Health Unit,3561,2021-01-18,14.0,10.0,0.0
Sudbury & District Health Unit,3561,2021-01-19,,,
Sudbury & District Health Unit,3561,2021-01-20,14.0,11.0,0.0
Sudbury & District Health Unit,3561,2021-01-21,14.0,12.0,0.0
Sudbury & District Health Unit,3561,2021-01-22,,,
Sudbury & District Health Unit,3561,2021-01-23,,,
Sudbury & District Health Unit,3561,2021-01-24,,,
Sudbury & District Health Unit,3561,2021-01-25,14.0,10.0,0.0
Sudbury & District Health Unit,3561,2021-01-26,,,
Sudbury & District Health Unit,3561,2021-01-27,,,
Sudbury & District Health Unit,3561,2021-01-28,,,
Sudbury & District Health Unit,3561,2021-01-29,14.0,10.0,0.0
Sudbury & District Health Unit,3561,2021-01-30,,,
Sudbury & District Health Unit,3561,2021-01-31,,,
Sudbury & District Health Unit,3561,2021-02-01,14.0,10.0,0.0
Sudbury & District Health Unit,3561,2021-02-02,14.0,10.0,2.0
Sudbury & District Health Unit,3561,2021-02-03,14.0,13.0,2.0
Sudbury & District Health Unit,3561,2021-02-04,,,
Sudbury & District Health Unit,3561,2021-02-05,,,
Sudbury & District Health Unit,3561,2021-02-06,,,
Sudbury & District Health Unit,3561,2021-02-07,,,
Sudbury & District Health Unit,3561,2021-02-08,14.0,13.0,3.0
Sudbury & District Health Unit,3561,2021-02-09,14.0,12.0,2.0
Sudbury & District Health Unit,3561,2021-02-10,14.0,11.0,2.0
Sudbury & District Health Unit,3561,2021-02-11,14.0,11.0,2.0
Sudbury & District Health Unit,3561,2021-02-12,14.0,11.0,2.0
Sudbury & District Health Unit,3561,2021-02-13,,,
Sudbury & District Health Unit,3561,2021-02-14,,,
Sudbury & District Health Unit,3561,2021-02-15,,,
Sudbury & District Health Unit,3561,2021-02-16,14.0,12.0,2.0
Sudbury & District Health Unit,3561,2021-02-17,,,
Sudbury & District Health Unit,3561,2021-02-18,,,
Sudbury & District Health Unit,3561,2021-02-19,14.0,11.0,1.0
Sudbury & District Health Unit,3561,2021-02-20,,,
Sudbury & District Health Unit,3561,2021-02-21,,,
Sudbury & District Health Unit,3561,2021-02-22,14.0,12.0,2.0
Sudbury & District Health Unit,3561,2021-02-23,,,
Sudbury & District Health Unit,3561,2021-02-24,,,
Sudbury & District Health Unit,3561,2021-02-25,,,
Sudbury & District Health Unit,3561,2021-02-26,14.0,14.0,1.0
Sudbury & District Health Unit,3561,2021-02-27,,,
Sudbury & District Health Unit,3561,2021-02-28,,,
Sudbury & District Health Unit,3561,2021-03-01,,,
Sudbury & District Health Unit,3561,2021-03-02,,,
Sudbury & District Health Unit,3561,2021-03-03,,,
Sudbury & District Health Unit,3561,2021-03-04,14.0,11.0,0.0
Sudbury & District Health Unit,3561,2021-03-05,,,
Sudbury & District Health Unit,3561,2021-03-06,,,
Sudbury & District Health Unit,3561,2021-03-07,,,
Sudbury & District Health Unit,3561,2021-03-08,14.0,11.0,0.0
Sudbury & District Health Unit,3561,2021-03-09,,,
Sudbury & District Health Unit,3561,2021-03-10,14.0,12.0,0.0
Sudbury & District Health Unit,3561,2021-03-11,14.0,12.0,0.0
Sudbury & District Health Unit,3561,2021-03-12,14.0,14.0,0.0
Sudbury & District Health Unit,3561,2021-03-13,,,
Sudbury & District Health Unit,3561,2021-03-14,,,
Sudbury & District Health Unit,3561,2021-03-15,14.0,9.0,2.0
Sudbury & District Health Unit,3561,2021-03-16,14.0,8.0,3.0
Sudbury & District Health Unit,3561,2021-03-17,14.0,9.0,4.0
Sudbury & District Health Unit,3561,2021-03-18,14.0,11.0,6.0
Sudbury & District Health Unit,3561,2021-03-19,14.0,11.0,6.0
Sudbury & District Health Unit,3561,2021-03-20,,,
Sudbury & District Health Unit,3561,2021-03-21,,,
Sudbury & District Health Unit,3561,2021-03-22,14.0,11.0,5.0
Sudbury & District Health Unit,3561,2021-03-23,14.0,10.0,6.0
Sudbury & District Health Unit,3561,2021-03-24,,,
Sudbury & District Health Unit,3561,2021-03-25,14.0,10.0,8.0
Sudbury & District Health Unit,3561,2021-03-26,14.0,12.0,10.0
Sudbury & District Health Unit,3561,2021-03-27,,,
Sudbury & District Health Unit,3561,2021-03-28,,,
Sudbury & District Health Unit,3561,2021-03-29,,,
Sudbury & District Health Unit,3561,2021-03-30,,,
Sudbury & District Health Unit,3561,2021-03-31,14.0,12.0,6.0
Sudbury & District Health Unit,3561,2021-04-01,14.0,12.0,7.0
Sudbury & District Health Unit,3561,2021-04-02,,,
Sudbury & District Health Unit,3561,2021-04-03,,,
Sudbury & District Health Unit,3561,2021-04-04,,,
Sudbury & District Health Unit,3561,2021-04-05,,,
Sudbury & District Health Unit,3561,2021-04-06,,,
Sudbury & District Health Unit,3561,2021-04-07,,,
Sudbury & District Health Unit,3561,2021-04-08,,,
Sudbury & District Health Unit,3561,2021-04-09,14.0,8.0,5.0
Sudbury & District Health Unit,3561,2021-04-10,,,
Sudbury & District Health Unit,3561,2021-04-11,,,
Sudbury & District Health Unit,3561,2021-04-12,,,
Sudbury & District Health Unit,3561,2021-04-13,14.0,12.0,6.0
Sudbury & District Health Unit,3561,2021-04-14,,,
Sudbury & District Health Unit,3561,2021-04-15,,,
Sudbury & District Health Unit,3561,2021-04-16,14.0,10.0,5.0
Sudbury & District Health Unit,3561,2021-04-17,,,
Sudbury & District Health Unit,3561,2021-04-18,,,
Sudbury & District Health Unit,3561,2021-04-19,14.0,10.0,4.0
Sudbury & District Health Unit,3561,2021-04-20,,,
Sudbury & District Health Unit,3561,2021-04-21,14.0,11.0,5.0
Sudbury & District Health Unit,3561,2021-04-21,14.0,11.0,5.0
Sudbury & District Health Unit,3561,2021-04-22,14.0,11.0,7.0
Sudbury & District Health Unit,3561,2021-04-23,,,
Sudbury & District Health Unit,3561,2021-04-24,,,
Sudbury & District Health Unit,3561,2021-04-25,,,
Thunder Bay District Health Unit,3562,2020-03-24,,,
Thunder Bay District Health Unit,3562,2020-03-25,,,
Thunder Bay District Health Unit,3562,2020-03-26,,,
Thunder Bay District Health Unit,3562,2020-03-27,,,
Thunder Bay District Health Unit,3562,2020-03-28,,,
Thunder Bay District Health Unit,3562,2020-03-29,,,
Thunder Bay District Health Unit,3562,2020-03-30,,,
Thunder Bay District Health Unit,3562,2020-03-31,,,
Thunder Bay District Health Unit,3562,2020-04-01,,,
Thunder Bay District Health Unit,3562,2020-04-02,,,
Thunder Bay District Health Unit,3562,2020-04-03,,,
Thunder Bay District Health Unit,3562,2020-04-04,,,
Thunder Bay District Health Unit,3562,2020-04-05,,,
Thunder Bay District Health Unit,3562,2020-04-06,,,
Thunder Bay District Health Unit,3562,2020-04-07,,,
Thunder Bay District Health Unit,3562,2020-04-08,,,
Thunder Bay District Health Unit,3562,2020-04-09,,,
Thunder Bay District Health Unit,3562,2020-04-10,,,
Thunder Bay District Health Unit,3562,2020-04-11,,,
Thunder Bay District Health Unit,3562,2020-04-12,,,
Thunder Bay District Health Unit,3562,2020-04-13,,,
Thunder Bay District Health Unit,3562,2020-04-14,,,
Thunder Bay District Health Unit,3562,2020-04-15,,,
Thunder Bay District Health Unit,3562,2020-04-16,,,
Thunder Bay District Health Unit,3562,2020-04-17,,,
Thunder Bay District Health Unit,3562,2020-04-18,,,
Thunder Bay District Health Unit,3562,2020-04-19,,,
Thunder Bay District Health Unit,3562,2020-04-20,,,
Thunder Bay District Health Unit,3562,2020-04-21,,,
Thunder Bay District Health Unit,3562,2020-04-22,,,
Thunder Bay District Health Unit,3562,2020-04-23,,,
Thunder Bay District Health Unit,3562,2020-04-24,,,
Thunder Bay District Health Unit,3562,2020-04-25,,,
Thunder Bay District Health Unit,3562,2020-04-26,,,
Thunder Bay District Health Unit,3562,2020-04-27,,,
Thunder Bay District Health Unit,3562,2020-04-28,,,
Thunder Bay District Health Unit,3562,2020-04-29,,,
Thunder Bay District Health Unit,3562,2020-04-30,,,
Thunder Bay District Health Unit,3562,2020-05-01,,,
Thunder Bay District Health Unit,3562,2020-05-02,,,
Thunder Bay District Health Unit,3562,2020-05-03,,,
Thunder Bay District Health Unit,3562,2020-05-04,,,
Thunder Bay District Health Unit,3562,2020-05-05,,,
Thunder Bay District Health Unit,3562,2020-05-06,,,
Thunder Bay District Health Unit,3562,2020-05-07,,,
Thunder Bay District Health Unit,3562,2020-05-08,,,
Thunder Bay District Health Unit,3562,2020-05-09,,,
Thunder Bay District Health Unit,3562,2020-05-10,,,
Thunder Bay District Health Unit,3562,2020-05-11,,,
Thunder Bay District Health Unit,3562,2020-05-12,,,
Thunder Bay District Health Unit,3562,2020-05-13,,,
Thunder Bay District Health Unit,3562,2020-05-14,,,
Thunder Bay District Health Unit,3562,2020-05-15,,,
Thunder Bay District Health Unit,3562,2020-05-16,,,
Thunder Bay District Health Unit,3562,2020-05-17,,,
Thunder Bay District Health Unit,3562,2020-05-18,,,
Thunder Bay District Health Unit,3562,2020-05-19,,,
Thunder Bay District Health Unit,3562,2020-05-20,,,
Thunder Bay District Health Unit,3562,2020-05-21,,,
Thunder Bay District Health Unit,3562,2020-05-22,,,
Thunder Bay District Health Unit,3562,2020-05-23,,,
Thunder Bay District Health Unit,3562,2020-05-24,,,
Thunder Bay District Health Unit,3562,2020-05-25,,,
Thunder Bay District Health Unit,3562,2020-05-26,,,
Thunder Bay District Health Unit,3562,2020-05-27,,,
Thunder Bay District Health Unit,3562,2020-05-28,,,
Thunder Bay District Health Unit,3562,2020-05-29,,,
Thunder Bay District Health Unit,3562,2020-05-30,,,
Thunder Bay District Health Unit,3562,2020-05-31,,,
Thunder Bay District Health Unit,3562,2020-06-01,,,
Thunder Bay District Health Unit,3562,2020-06-02,,,
Thunder Bay District Health Unit,3562,2020-06-03,,,
Thunder Bay District Health Unit,3562,2020-06-04,,,
